Bronx Rolling Sales File.  All Sales From May 2015 - April 2016.,,,,,,,,,,,,,,,,,,,,
Sales File as of 4/30/2016  Co-op Sales Files as of 4/30/2016,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 5/1/2016, Descriptive Data is as of 5/1/2016",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,33, ,A1,1511 ADEE AVENUE                         ,            ,10469,1,0,1,2502,1224,1935,1,A1," $400,000 ",10/15/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,39, ,A5,3008 ELY AVENUE                          ,            ,10469,1,0,1,2651,1260,1960,1,A5, $-   ,1/29/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,32, ,A5,3021 EDSON AVENUE                        ,            ,10469,1,0,1,1692,1674,1955,1,A5," $230,000 ",6/8/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,37, ,A5,3011 EDSON AVENUE                        ,            ,10469,1,0,1,1692,1674,1955,1,A5," $335,000 ",2/5/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,47, ,A5,3008 GRACE AVENUE                        ,            ,10469,1,0,1,1895,1920,1955,1,A5, $-   ,11/14/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4791,32, ,A2,1831 ARNOW AVE                           ,            ,10469,1,0,1,3788,870,1910,1,A2, $-   ,11/10/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4792,12, ,A1,2837 GUNTHER AVE                         ,            ,10469,1,0,1,4750,1063,1910,1,A1," $645,000 ",11/24/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4792,22, ,A1,2823 GUNTHER AVENUE                      ,            ,10469,1,0,1,4750,2178,1910,1,A1," $460,000 ",10/23/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4792,38, ,A1,2814 TIEMANN AVENUE                      ,            ,10469,1,0,1,3555,1232,1925,1,A1," $300,000 ",9/30/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4792,40, ,A1,2816 TIEMANN AVENUE                      ,            ,10469,1,0,1,3555,1255,1925,1,A1," $300,000 ",10/8/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4796,27, ,A5,2903 GRACE AVENUE                        ,            ,10469,1,0,1,1320,1140,2005,1,A5," $369,000 ",12/18/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4803,46, ,A5,2730 GUNTHER AVENUE                      ,            ,10469,1,0,1,2470,1088,1955,1,A5," $152,000 ",11/23/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4804,3, ,A1,1806 BARTOW AVENUE                       ,            ,10469,1,0,1,5250,1953,1925,1,A1, $-   ,7/16/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4888,23, ,A5,1314 EAST 223 STREET                     ,            ,10466,1,0,1,1600,960,1950,1,A5, $-   ,6/2/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4893,120, ,A5,3538 GRACE AVENUE                        ,            ,10466,1,0,1,1706,1732,1960,1,A5," $300,000 ",5/28/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4897,64, ,A2,1236 EAST 223 STREET                     ,            ,10466,1,0,1,2500,828,1910,1,A2," $176,500 ",9/18/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4898,18, ,A5,1255 EAST 223 STREET                     ,            ,10466,1,0,1,1600,960,1955,1,A5," $170,000 ",2/17/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4898,28, ,A5,1235 EAST 223 STREET                     ,            ,10466,1,0,1,1600,960,1955,1,A5," $159,750 ",7/7/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4902,31, ,A2,1141 E 223RD STREET                      ,            ,10466,1,0,1,8275,937,1910,1,A2," $220,000 ",12/21/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4902,31, ,A2,1141 EAST 223 STREET                     ,            ,10466,1,0,1,8275,937,1910,1,A2," $425,880 ",8/6/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4902,120, ,A5,1153A E. 223RD STREET                    ,            ,10466,1,0,1,1850,1534,1945,1,A5," $392,000 ",1/27/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4903,72, ,A5,1152 EAST 225TH STREET                   ,            ,10466,1,0,1,1152,1384,1970,1,A5," $280,000 ",4/14/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4918,27, ,A2,3538 BAYCHESTER AVE                      ,            ,10466,1,0,1,2900,968,1920,1,A2, $-   ,3/4/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4934,19, ,A5,1159 GRENADA PLACE                       ,            ,10466,1,0,1,1980,1582,1940,1,A5," $389,000 ",11/30/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4940,46, ,A5,3838 AMUNDSON AVENUE                     ,            ,10466,1,0,1,2583,1714,1961,1,A5, $-   ,6/25/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4943,53, ,A1,3697 SECOR AVENUE                        ,            ,10466,1,0,1,2856,1248,1925,1,A1," $420,000 ",3/10/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4943,55, ,A1,3693 SECOR AVENUE                        ,            ,10466,1,0,1,2856,1248,1925,1,A1," $369,500 ",10/20/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,99, ,A1,2111 GARRETT PLACE                       ,            ,10466,1,0,1,3375,1200,1930,1,A1," $420,000 ",5/22/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,104, ,A1,3819 HARPER AVE                          ,            ,10466,1,0,1,3700,1200,1930,1,A1," $360,000 ",12/4/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4946,10, ,A1,3710 HARPER AVENUE                       ,            ,10466,1,0,1,2375,1248,1930,1,A1," $360,000 ",8/12/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4946,16, ,A1,2180 LIGHT STREET                        ,            ,10466,1,0,1,2750,1084,1930,1,A1, $100 ,11/18/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4946,20, ,A1,3715 SECOR AVENUE                        ,            ,10466,1,0,1,2850,1120,1930,1,A1," $330,000 ",8/19/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4950,49, ,A5,3731 ROMBOUTS AVENUE                     ,            ,10466,1,0,1,1800,1372,1925,1,A5, $-   ,10/20/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4951,14, ,A1,3811 MERRITT AVENUE                      ,            ,10466,1,0,1,2500,896,1930,1,A1," $372,587 ",8/3/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4957,35, ,A2,2058 STRANG AVENUE                       ,            ,10466,1,0,1,5000,984,1920,1,A2," $383,000 ",3/22/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4957,48, ,A0,3935 MURDOCK AVENUE                      ,            ,10466,1,0,1,5000,1289,1949,1,A0," $335,000 ",12/7/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4958,41, ,A5,2090 STRANG AVENUE                       ,            ,10466,1,0,1,2100,1296,1955,1,A5," $396,550 ",7/8/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4960,70, ,A5,3931 SETON AVENUE                        ,            ,10466,1,0,1,2500,1782,1957,1,A5," $275,000 ",10/27/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4960,70, ,A5,3931 SETON AVENUE                        ,            ,10466,1,0,1,2500,1782,1957,1,A5, $-   ,9/4/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4962,4, ,A2,3918 AMUNDSON AVENUE                     ,            ,10466,1,0,1,3750,1118,1925,1,A2," $300,000 ",9/18/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4962,28, ,A1,3964 AMUNDSON AVENUE                     ,            ,10466,1,0,1,2500,1386,1925,1,A1," $240,000 ",10/16/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4962,67, ,A2,3927 DURYEA AVENUE                       ,            ,10466,1,0,1,3333,1512,1939,1,A2," $325,600 ",1/8/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4963,78, ,S1,4001 PRATT AVENUE                        ,            ,10466,1,1,2,3748,2204,1925,1,S1," $424,000 ",9/30/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4964,29, ,A2,3934 PRATT AVE                           ,            ,10466,1,0,1,5344,1300,1925,1,A2," $450,000 ",10/5/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4964,145, ,A1,3941 HARPER AVENUE                       ,            ,10466,1,0,1,3900,2284,1959,1,A1," $110,000 ",1/4/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4969,39, ,A1,4042 SECOR AVENUE                        ,            ,10466,1,0,1,2250,1376,1920,1,A1," $470,000 ",4/13/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4969,39, ,A1,4042 SECOR AVENUE                        ,            ,10466,1,0,1,2250,1376,1920,1,A1," $469,000 ",6/24/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4970,5, ,A1,4035 ROMBOUTS AVENUE                     ,            ,10466,1,0,1,3220,1312,1925,1,A1," $375,000 ",12/21/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4971,45, ,A1,4026 ROMBOUTS AVENUE                     ,            ,10466,1,0,1,4203,1060,1930,1,A1," $429,000 ",2/18/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4971,45, ,A1,4026 ROMBOUTS AVE                        ,            ,10466,1,0,1,4203,1060,1930,1,A1," $210,100 ",8/13/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4971,45, ,A1,4026 ROMBOUTS AVENUE                     ,            ,10466,1,0,1,4203,1060,1930,1,A1, $500 ,8/13/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4979,12, ,A5,4034 ELY AVENUE                          ,            ,10466,1,0,1,1710,1152,1940,1,A5, $100 ,4/14/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4980,80, ,A4,4041 EDSON AVENUE                        ,            ,10466,1,0,1,2500,1158,1920,1,A4," $399,000 ",8/13/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4981,68, ,A5,4053 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,1500,2160,1965,1,A5," $375,000 ",3/28/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4983,90, ,A1,4019 WILDER AVENUE                       ,            ,10466,1,0,1,3555,928,1925,1,A1," $395,000 ",10/1/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4984,96, ,A5,2059 STRANG AVENUE                       ,            ,10466,1,0,1,2500,2295,2014,1,A5," $525,000 ",6/19/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4986,50, ,A5,4079 MONTICELLO AVE.                     ,            ,10466,1,0,1,1710,1692,1956,1,A5, $-   ,5/13/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5134,41, ,A2,2338 PALMER AVENUE                       ,            ,10475,1,0,1,2375,1804,1934,1,A2," $260,000 ",10/26/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5134,64, ,A2,2331 BOLLER AVENUE                       ,            ,10475,1,0,1,2961,1653,1925,1,A2," $211,000 ",6/16/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5135,50, ,A2,2324 BOLLER AVE                          ,            ,10475,1,0,1,2375,352,1910,1,A2, $-   ,3/14/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5273,36, ,A2,3 REEDS MILL LANE                        ,            ,10475,1,0,1,5049,414,1931,1,A2," $228,775 ",8/11/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5653,98, ,A2,2578 FLINT AVENUE                        ,            ,10475,1,0,1,3772,560,1940,1,A2," $415,000 ",1/21/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5653,113, ,A2,2581 HOLLERS AVENUE                      ,            ,10475,1,0,1,5525,1120,1920,1,A2," $350,000 ",12/28/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5654,365, ,A2,3432 MCOWEN AVENUE                       ,            ,10475,1,0,1,5000,2258,1925,1,A2," $490,000 ",12/29/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5655,23, ,A5,3554 MCOWEN AVENUE                       ,            ,10475,1,0,1,2742,1925,1965,1,A5," $265,000 ",5/27/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5655,62, ,A2,3503 ROPES AVENUE                        ,            ,10475,1,0,1,5000,1260,1950,1,A2," $330,000 ",12/18/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4706,58, ,B1,1138 EAST 212TH STREET                   ,            ,10469,2,0,2,4082,1920,1950,1,B1, $-   ,5/11/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4708,53, ,B1,1124 EAST 214TH STREET                   ,            ,10469,2,0,2,1900,2125,1945,1,B1," $15,000 ",8/24/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4711,84, ,B1,3587 FISH AVENUE                         ,            ,10469,2,0,2,2144,2304,1920,1,B1," $357,000 ",10/27/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4714,42, ,B9,1135 EAST 219 STREET                     ,            ,10469,2,0,2,2501,2125,1950,1,B9," $257,500 ",2/12/16
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4714,104, ,B1,3766 LACONIA AVENUE                      ,            ,10469,2,0,2,1888,2061,1950,1,B1," $325,000 ",10/22/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4714,104, ,B1,3766 LACONIA AVENUE                      ,            ,10469,2,0,2,1888,2061,1950,1,B1," $250,000 ",8/14/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4715,32, ,B9,1459 OAKLEY STREET                       ,            ,10469,2,0,2,2375,2110,1950,1,B9, $-   ,6/8/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4716,21, ,B1,1126A EAST 222 STREET                    ,            ,10469,2,0,2,2114,1900,1950,1,B1," $477,000 ",2/18/16
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4716,22, ,B1,1128 EAST 222ND STREET                   ,            ,10469,2,0,2,2176,1900,1950,1,B1," $465,000 ",9/2/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4717,25, ,B1,1458 OAKLEY STREET                       ,            ,10469,2,0,2,3515,2750,2014,1,B1," $672,000 ",2/23/16
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4717,26, ,B1,1460 OAKLEY STREET                       ,            ,10469,2,0,2,3610,3792,1930,1,B1," $619,000 ",6/25/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4717,38, ,B9,1463 NEEDHAM AVENUE                      ,            ,10469,2,0,2,2850,2110,1950,1,B9," $262,000 ",8/27/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4718,68, ,B9,1401 NEEDHAM AVENUE                      ,            ,10469,2,0,2,2102,2187,1945,1,B9," $446,078 ",1/8/16
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4723,16, ,B1,3457 MICKLE AVENUE                       ,            ,10469,2,0,2,1918,1813,1945,1,B1," $145,000 ",11/24/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4723,50, ,B9,3458 EASTCHESTER ROAD                    ,            ,10469,2,0,2,2118,2071,1960,1,B9," $370,000 ",8/28/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,27, ,B9,3521 TIEMANN AVENUE                      ,            ,10469,2,0,2,4200,3300,1970,1,B9," $395,460 ",3/3/16
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,27, ,B9,3521 TIEMANN AVENUE                      ,            ,10469,2,0,2,4200,3300,1970,1,B9," $423,280 ",6/29/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,86, ,B1,3419 TIEMANN AVENUE                      ,            ,10469,2,0,2,2280,1926,1960,1,B1," $400,000 ",1/14/16
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,93, ,B1,1665 TILLOTSON AVENUE                    ,            ,10469,2,0,2,2415,1872,1950,1,B1," $465,000 ",7/31/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,97, ,B1,1657 TILLOTSON AVENUE                    ,            ,10469,2,0,2,2423,1872,1950,1,B1, $-   ,10/26/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,101, ,B1,3408 KINGSLAND AVENUE                    ,            ,10469,2,0,2,2629,1836,1960,1,B1, $-   ,5/18/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4730,14, ,B2,3429 WICKHAM AVENUE                      ,            ,10469,2,0,2,2375,1500,1901,1,B2," $450,000 ",8/21/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4730,53, ,B2,3438 GUNTHER AVENUE                      ,            ,10469,2,0,2,2375,1560,1950,1,B2," $255,000 ",9/8/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4733,34, ,B1,3310 PEARSALL AVENUE                     ,            ,10469,2,0,2,2100,2077,1950,1,B1, $-   ,12/4/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4734,84, ,B3,3237 WILSON AVENUE                       ,            ,10469,2,0,2,2000,2160,1940,1,B3, $-   ,12/7/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4735,24, ,B1,3325 FISH AVENUE                         ,            ,10469,2,0,2,2500,3080,1930,1,B1, $-   ,4/5/16
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4737,32, ,B3,3317 FENTON AVENUE                       ,            ,10469,2,0,2,1900,1406,1945,1,B3," $230,000 ",12/14/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4737,60, ,B1,3332 SEYMOUR AVENUE                      ,            ,10469,2,0,2,2450,2650,1960,1,B1," $485,000 ",11/3/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4737,60, ,B1,3332 SEYMOUR AVENUE                      ,            ,10469,2,0,2,2450,2650,1960,1,B1, $-   ,11/3/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4737,60, ,B1,3332 SEYMOUR AVENUE                      ,            ,10469,2,0,2,2450,2650,1960,1,B1, $-   ,5/7/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4738,24, ,B1,3333 CORSA AVENUE                        ,            ,10469,2,0,2,1925,1952,1955,1,B1," $381,600 ",8/7/15
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4738,33, ,B1,1469 GIVAN AVENUE                        ,            ,10469,2,0,2,2500,1884,1955,1,B1, $-   ,3/10/16
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4738,59, ,B1,3356 FENTON AVENUE                       ,            ,10469,2,0,2,2500,2582,1935,1,B1, $-   ,9/21/15
